timestamp_utc,MEAS1,MEAS3
2025-12-11T06:18:59.248+00:00,0.1505459954368135,3.0813084409695
2025-12-11T06:19:00.250+00:00,0.1568893530115016,3.0564520457843
2025-12-11T06:19:01.251+00:00,0.1547790688232594,3.0497747908721
2025-12-11T06:19:02.252+00:00,0.1650364807791933,3.0470865708414
2025-12-11T06:19:03.253+00:00,0.185928946243164,3.0366356351875
2025-12-11T06:19:04.254+00:00,0.1612248689799059,3.035807914621
2025-12-11T06:19:05.255+00:00,0.1539204368863494,3.0214495210351
2025-12-11T06:19:06.256+00:00,0.1452931799845564,3.0352025791584
2025-12-11T06:19:07.257+00:00,0.1624766837313552,3.0552378501492
2025-12-11T06:19:08.258+00:00,0.1548395276216315,3.0508986968531
2025-12-11T06:19:09.259+00:00,0.1715491247393106,3.040564706559
2025-12-11T06:19:10.260+00:00,0.1912938130350621,3.0544454390191
2025-12-11T06:19:11.262+00:00,0.1895941516753306,3.0544616392791
2025-12-11T06:19:12.263+00:00,0.174173769339031,3.0635300722815
2025-12-11T06:19:13.264+00:00,0.1347665040632136,3.0673839151538
2025-12-11T06:19:14.265+00:00,0.1529025848220754,3.0754266228264
2025-12-11T06:19:15.266+00:00,0.1457981653885406,3.0573434491961
2025-12-11T06:19:16.267+00:00,0.1640532674926227,3.02847783168
2025-12-11T06:19:17.268+00:00,0.1825450772860746,3.0302834664948
2025-12-11T06:19:18.269+00:00,0.1718433537246939,3.0435067658676
2025-12-11T06:19:19.270+00:00,0.1698121458497231,3.0565410040905
2025-12-11T06:19:20.271+00:00,0.177020001616005,3.0529828106091
2025-12-11T06:19:21.273+00:00,0.1620481871385649,3.046417654165
2025-12-11T06:19:22.274+00:00,0.1784990965492869,3.0649115488039
2025-12-11T06:19:23.275+00:00,0.1876641013812962,3.1071454302957
2025-12-11T06:19:24.276+00:00,0.192251441301162,3.1112924151927
2025-12-11T06:19:25.277+00:00,0.1646756404905279,3.0883044789208
2025-12-11T06:19:26.278+00:00,0.1567239616291766,3.0907385193634
2025-12-11T06:19:27.279+00:00,0.183514226811387,3.101573195324
2025-12-11T06:19:28.280+00:00,0.1835549193439489,3.1154691713939
2025-12-11T06:19:29.281+00:00,0.1780089986572089,3.1147946358855
