soc,ocv
0.446,3.6832163506683377
0.447,3.684076041232541
0.448,3.6850215887850446
0.449,3.685823981831052
0.45,3.686738169323805
0.451,3.687596459593185
0.452,3.6884547498625597
0.453,3.689406765931421
0.454,3.69017133040132
0.455,3.6910296206707
0.456,3.6919832765255647
0.457,3.6929163048671314
0.458,3.69369985706432
0.459,3.694653512919185
0.46,3.695511803188565
0.461,3.6963948993115663
0.462,3.69732374931281
0.463,3.6983318439522277
0.464,3.69923106102254
0.465,3.70008935129192
0.466,3.7009947565950494
0.467,3.7019966630016503
0.468,3.7028881072921553
0.469,3.70390397471138
0.47,3.7047622649807597
0.471,3.7058112864211097
0.472,3.70666957669049
0.473,3.7076232325453553
0.474,3.70857688840022
0.475,3.70962590984057
0.476,3.710546811934122
0.477,3.7115332215503054
0.478,3.712582242990655
0.479,3.71353589884552
0.48,3.714489554700385
0.481,3.7155385761407347
0.482,3.7164922319956
0.483,3.7175412534359547
0.484,3.7185902748763047
0.485,3.719543930731175
0.486,3.720497586586035
0.487,3.721546608026385
0.488,3.72259562946674
0.489,3.72364465090709
0.49,3.724598306761955
0.491,3.725647328202305
0.492,3.72669634964266
0.493,3.727745371083015
0.494,3.7287943925233646
0.495,3.7297745455832296
0.496,3.73079706981858
0.497,3.73186788234681
0.498,3.73299047828477
0.499,3.7340238638440004
0.5,3.73508852116548
0.501,3.736187639467042
0.502,3.73718656404618
0.503,3.7383309510720153
0.504,3.7392846069268852
0.505,3.740428993952725
0.506,3.74147801539307
0.507,3.742527036833425
0.508,3.743576058273775
0.509,3.744720445299615
0.51,3.74567410115448
0.511,3.74672312259483
0.512,3.74786750962067
0.513,3.7489795620537345
0.514,3.750013767554036
0.515,3.7511099395272103
0.516,3.75225432655305
0.517,3.7532079824079148
0.518,3.754352369433755
0.519,3.75540139087411
0.52,3.75645041231446
0.521,3.757594799340295
0.522,3.75864382078065
0.523,3.759636922822085
0.524,3.76074186366135
0.525,3.7617908851017052
0.526,3.7628399065420552
0.527,3.763984293567895
0.528,3.765033315008245
0.529,3.7660036750601162
0.53,3.76713135788895
0.531,3.7681674517036154
0.532,3.769229400769655
0.533,3.770278422210005
0.534,3.771327443650355
0.535,3.77237646509071
0.536,3.773425486531065
0.537,3.7744910013554325
0.538,3.775496444796972
0.539,3.77657255085212
0.54,3.777621572292465
0.541,3.77867059373282
0.542,3.779683109555301
0.543,3.780673280639771
0.544,3.78172229246839
0.545,3.78286667949423
0.546,3.7838203353490902
0.547,3.7848332475854014
0.548,3.7859183782298
0.549,3.78687203408466
0.55,3.7879210555250147
0.551,3.78887471137988
0.552,3.79001909840572
0.553,3.790877388675095
0.554,3.79192641011545
0.555,3.7929754315558
0.556,3.793929087410665
0.557,3.79497810885102
0.558,3.796027130291365
0.559,3.796980786146235
0.56,3.7979344420011003
0.561,3.7989834634414503
0.562,3.799948877737166
